Date Occurred,Victim Sex,Latitude,Longitude,Ethnicity
2019-04-04,M,34.1598,-118.3715,Other/Unknown
2017-07-19,M,34.0238,-118.3669,Black
2015-07-26,M,34.2655,-118.423,Hispanic
2018-12-20,X,34.1504,-118.4312,Other/Unknown
2019-11-27,M,34.0422,-118.3298,Hispanic
2013-05-15,F,33.9876,-118.4489,White
2014-03-07,M,33.973,-118.2739,Hispanic
2015-06-13,M,33.7849,-118.2599,Hispanic
2017-07-19,M,34.2487,-118.4566,Hispanic
2013-06-10,M,34.2225,-118.3878,Other/Unknown
2013-07-28,M,34.2209,-118.523,Hispanic
2013-04-21,F,34.0302,-118.5166,Hispanic
2011-04-27,M,34.1758,-118.3719,White
2019-07-15,M,33.978,-118.466,Other/Unknown
2010-06-30,M,34.0548,-118.4426,Other/Unknown
2017-07-18,F,34.0375,-118.2137,Hispanic
2016-10-20,F,34.0467,-118.252,Hispanic
2019-01-19,M,34.166,-118.6058,White
2012-07-17,M,34.0286,-118.2622,Hispanic
2015-12-27,F,34.0451,-118.453,Other/Unknown
2013-05-25,X,34.0239,-118.4035,Other/Unknown
2015-02-27,M,34.0423,-118.2631,Hispanic
2018-06-27,M,34.1094,-118.2423,Hispanic
2018-03-06,M,34.0558,-118.3649,Hispanic
2018-10-15,X,34.0472,-118.2198,Other/Unknown
2014-12-16,F,34.0935,-118.2939,Other/Unknown
2012-07-12,F,34.0982,-118.2895,Hispanic
2014-08-24,M,34.1581,-118.496,White
2019-04-02,F,34.0712,-118.2984,Hispanic
2015-05-15,F,34.1722,-118.3877,Asian
2018-09-29,F,34.0404,-118.3475,Black
2014-06-16,M,34.0109,-118.2941,Black
2011-06-18,M,34.1849,-118.4137,Other/Unknown
2019-02-19,M,34.2213,-118.4921,White
2018-09-05,F,34.2048,-118.5099,Hispanic
2016-07-06,F,34.194,-118.3877,White
2014-05-26,F,34.0294,-118.3429,Hispanic
2014-03-10,F,34.0436,-118.3116,Asian
2014-11-14,F,0.0,0.0,Other/Unknown
2016-07-26,M,34.0618,-118.2899,Hispanic
2013-08-23,F,34.1682,-118.571,White
2019-04-09,M,34.1826,-118.3916,Hispanic
2011-03-09,M,33.9891,-118.4506,Hispanic
2015-02-12,F,34.187,-118.6059,White
2014-12-02,F,33.9717,-118.2871,Black
2012-04-14,M,33.9933,-118.3089,Black
2013-03-09,M,33.9492,-118.2869,Hispanic
2015-06-23,M,33.9309,-118.4292,White
2018-08-26,F,33.9906,-118.3089,Black
2019-07-09,F,34.0825,-118.2264,Other/Unknown
2019-06-08,F,34.205,-118.6234,White
2017-11-07,M,34.2283,-118.4611,Hispanic
2018-11-16,M,34.1316,-118.4379,White
2015-11-17,M,33.9967,-118.4206,White
2013-01-16,M,34.024,-118.1923,Hispanic
2016-01-31,F,34.2761,-118.4084,White
2013-05-08,M,34.057,-118.2437,Hispanic
2014-03-19,F,34.1052,-118.3375,Hispanic
2015-01-28,F,34.0537,-118.2558,Hispanic
2015-03-07,F,34.193,-118.4487,Black
2012-03-28,F,34.0719,-118.3637,White
2017-12-22,F,33.9609,-118.3046,Black
2017-08-09,F,34.1382,-118.1874,White
2015-12-02,M,34.1649,-118.4041,White
2017-11-24,M,33.7279,-118.2946,White
2016-03-15,M,34.0944,-118.3277,Hispanic
2012-05-01,F,34.098,-118.3479,White
2013-03-07,M,33.9927,-118.4144,Hispanic
2012-06-13,M,33.9564,-118.309,Hispanic
2013-10-15,F,34.2757,-118.5022,Hispanic
2013-04-11,M,34.0908,-118.3266,Black
2011-08-20,M,34.0555,-118.3639,White
2017-02-18,M,34.0073,-118.298,Hispanic
2013-11-01,M,34.0518,-118.2842,Asian
2011-06-21,M,34.2047,-118.5689,Hispanic
2019-08-19,F,34.2012,-118.4182,Asian
2016-06-05,F,34.1985,-118.4052,White
2011-01-09,M,34.0636,-118.3016,Asian
2019-09-07,M,34.1105,-118.191,White
2011-04-15,M,34.1649,-118.4924,Hispanic
2010-07-30,F,34.0533,-118.3785,Other/Unknown
2017-02-19,F,34.2427,-118.4502,Hispanic
2017-11-21,M,33.9842,-118.3002,Black
2015-03-12,F,34.2357,-118.5231,White
2018-11-12,M,34.2618,-118.4315,Hispanic
2011-10-09,M,33.8001,-118.2639,Hispanic
2014-11-08,F,34.0945,-118.2085,Hispanic
2015-07-24,F,34.011,-118.3351,Hispanic
2011-07-21,F,34.2282,-118.5623,Hispanic
2010-04-16,M,33.7424,-118.3025,Hispanic
2016-04-28,F,34.0216,-118.3556,Black
2012-08-21,F,33.9295,-118.2543,Black
2016-01-19,M,33.9951,-118.2565,Hispanic
2019-07-26,X,34.0524,-118.2633,Other/Unknown
2016-09-07,F,34.0129,-118.3555,Black
2019-12-16,M,33.9798,-118.3159,Hispanic
2012-08-01,X,34.0215,-118.4118,Other/Unknown
2016-05-12,F,34.2248,-118.4896,White
2019-03-20,M,34.2012,-118.44,White
2013-10-28,F,34.1681,-118.3765,Hispanic
2014-02-20,F,34.0908,-118.3136,White
2014-02-03,F,34.0527,-118.3091,Asian
2014-05-03,M,33.9847,-118.4427,White
2019-07-17,M,34.069,-118.3017,White
2018-08-14,F,34.0782,-118.3766,Other/Unknown
2016-01-10,M,34.3223,-118.4602,Other/Unknown
2019-01-25,M,34.027,-118.2369,Hispanic
2018-11-03,F,33.9322,-118.2652,Black
2014-01-01,M,34.0523,-118.2572,Other/Unknown
2015-07-25,M,34.0315,-118.2445,Other/Unknown
2013-08-26,M,34.0728,-118.4667,Asian
2012-02-02,M,33.9976,-118.46,White
2012-11-11,F,34.098,-118.3441,White
2015-01-18,M,34.0692,-118.3472,Other/Unknown
2010-01-28,M,34.0582,-118.2387,Asian
2019-02-24,M,34.0686,-118.4699,White
2010-01-26,M,34.1899,-118.6315,Black
2010-04-29,F,34.0001,-118.3181,Black
2018-12-18,M,34.1722,-118.3866,Hispanic
2017-11-14,F,34.0204,-118.33,Hispanic
2019-07-12,M,33.9956,-118.4722,White
2015-10-01,M,34.2373,-118.4698,Hispanic
2012-05-07,M,34.0317,-118.4576,Black
2010-07-22,M,33.727,-118.3242,White
2019-01-11,M,34.1827,-118.5903,White
2014-11-20,F,34.1052,-118.3375,White
2017-07-19,M,34.2103,-118.4488,Other/Unknown
2016-07-06,M,34.0483,-118.372,Hispanic
2013-10-09,M,34.0444,-118.2628,Other/Unknown
2015-06-25,F,34.0328,-118.2943,Black
2016-08-29,M,34.0114,-118.2624,Asian
2017-03-21,M,34.0,-118.3294,Hispanic
2010-07-31,M,33.9998,-118.4412,White
2014-06-12,M,34.1684,-118.3703,Hispanic
2010-11-12,M,34.2242,-118.4072,Hispanic
2013-07-28,M,34.0256,-118.4005,White
2012-04-23,M,34.0324,-118.4537,Hispanic
2019-10-27,F,34.1606,-118.5076,White
2018-10-30,M,34.0539,-118.259,Hispanic
2016-09-02,M,34.0599,-118.2426,Hispanic
2017-05-10,M,34.1125,-118.2841,Black
2013-12-11,M,34.2189,-118.5448,Hispanic
2014-01-29,F,34.1867,-118.4247,Hispanic
2016-03-31,F,33.9713,-118.2739,Black
2018-08-02,M,34.2651,-118.582,White
2018-02-11,F,34.2285,-118.5026,Hispanic
2015-11-09,F,34.188,-118.5662,White
2017-05-11,M,34.1,-118.283,White
2011-04-21,M,34.0217,-118.3723,Black
2017-08-30,M,34.1041,-118.3402,Hispanic
2012-12-31,F,34.2276,-118.4323,Other/Unknown
2014-07-06,M,33.9746,-118.2918,Black
2018-11-04,F,34.2218,-118.5274,Black
2013-11-27,M,34.2012,-118.4094,Other/Unknown
2012-07-02,M,34.1018,-118.3071,Hispanic
2015-03-15,M,34.2356,-118.4807,Asian
2012-11-26,M,34.0327,-118.3015,Other/Unknown
2011-01-14,F,34.232,-118.5623,White
2010-03-17,M,34.0217,-118.3723,Other/Unknown
2019-08-16,F,34.0335,-118.2641,Black
2012-05-02,M,34.2353,-118.4404,Other/Unknown
2015-05-01,F,34.02,-118.3089,Black
2016-02-03,M,33.9747,-118.2674,Hispanic
2011-07-31,M,33.9539,-118.4407,White
2011-11-17,F,34.2677,-118.4051,Hispanic
2015-08-13,M,34.2006,-118.3965,White
2011-06-06,M,34.071,-118.2759,Other/Unknown
2018-06-23,F,34.2407,-118.3607,White
2017-12-31,M,34.0216,-118.3516,Black
2018-10-11,M,34.0729,-118.2664,Asian
2010-08-15,F,33.9747,-118.2783,Black
2013-05-13,M,33.9519,-118.2739,Hispanic
2012-01-20,M,34.25,-118.5886,Other/Unknown
2010-05-04,F,34.0699,-118.4518,Other/Unknown
2013-01-17,F,34.0591,-118.2635,White
2010-09-01,F,33.9905,-118.2915,Black
2015-09-05,M,34.0363,-118.3225,Other/Unknown
2017-07-02,F,34.0303,-118.2484,Hispanic
2011-05-17,F,34.194,-118.4052,White
2019-07-07,M,33.9892,-118.3002,Hispanic
2019-01-24,M,34.0671,-118.3229,Hispanic
2019-02-06,M,34.1802,-118.5448,Hispanic
2015-09-05,M,34.0726,-118.2749,Asian
2019-04-30,M,34.0522,-118.2434,Asian
2018-09-28,M,34.1039,-118.3311,Hispanic
2019-12-24,F,34.1866,-118.5273,Hispanic
2012-04-27,F,34.0014,-118.4679,White
2018-07-11,M,34.2216,-118.4488,Hispanic
2013-06-03,F,34.1576,-118.4443,Other/Unknown
2013-07-25,M,34.2012,-118.4574,Black
2016-06-20,M,34.0799,-118.3092,White
2013-11-17,M,34.0508,-118.309,White
2011-12-04,F,34.0237,-118.3156,Hispanic
2013-04-30,F,34.1602,-118.5054,Other/Unknown
2019-02-06,F,34.0445,-118.2558,Hispanic
2014-02-02,F,34.1012,-118.2918,Asian
2015-10-02,M,34.0215,-118.3363,Hispanic
2019-05-03,F,34.183,-118.4662,Hispanic
2011-12-25,M,34.2076,-118.4662,Hispanic
2013-05-31,F,33.9832,-118.4327,Hispanic
2013-03-24,F,34.0255,-118.2915,Black
2018-06-16,F,34.0579,-118.2711,Asian
2017-12-12,M,33.9245,-118.4318,White
2012-08-09,F,34.0042,-118.3326,Hispanic
2014-05-28,M,34.1684,-118.6426,Asian
2016-06-25,F,34.2357,-118.4873,Hispanic
2019-08-08,M,34.1867,-118.44,White
2019-12-21,X,33.9611,-118.2629,Other/Unknown
2011-09-23,F,33.931,-118.2652,Black
2018-09-28,M,33.9237,-118.2739,Other/Unknown
2011-04-23,M,34.063,-118.2727,Hispanic
2010-10-08,M,34.0455,-118.3213,Other/Unknown
2013-08-21,M,33.7378,-118.2799,White
2015-09-03,F,34.2748,-118.5566,Black
2013-05-07,F,33.931,-118.287,Black
2017-02-14,M,34.0183,-118.3536,Black
2014-05-29,F,33.9782,-118.3187,Hispanic
2015-11-09,M,33.9979,-118.2915,Hispanic
2019-07-10,M,34.1867,-118.44,Other/Unknown
2016-12-22,F,34.0263,-118.4314,Hispanic
2019-06-14,M,34.1907,-118.4487,Other/Unknown
2013-10-17,M,33.989,-118.333,Black
2013-08-05,M,33.9455,-118.3901,Other/Unknown
2016-09-02,F,34.1867,-118.3865,White
2017-09-09,M,34.1728,-118.5578,White
2010-02-08,M,34.2012,-118.4487,Hispanic
2010-07-25,M,34.1451,-118.3958,White
2013-11-07,M,34.0874,-118.2685,White
2014-12-15,F,33.7088,-118.2879,White
2013-10-26,M,34.1865,-118.6017,Other/Unknown
2015-12-01,M,34.0763,-118.297,Hispanic
2014-12-18,F,34.0652,-118.2492,Black
2017-09-03,M,33.9675,-118.2564,Black
2017-10-02,F,34.1367,-118.2713,White
2017-07-23,M,34.0234,-118.3988,Other/Unknown
2016-08-11,F,34.2048,-118.5099,White
2011-07-05,M,34.1137,-118.1794,Hispanic
2018-09-14,F,34.2283,-118.4677,Asian
2017-06-16,M,34.1867,-118.4334,White
2015-04-13,F,34.1792,-118.6104,White
2010-09-09,F,34.1649,-118.3621,Hispanic
2010-04-18,F,34.026,-118.3652,Black
2012-05-08,M,34.0424,-118.281,White
2013-01-31,F,34.082,-118.272,White
2017-06-09,M,34.1127,-118.2831,Asian
2017-11-29,F,33.9456,-118.2652,Black
2010-10-20,M,34.0518,-118.3819,White
2014-09-15,M,34.0453,-118.2088,Hispanic
2011-04-29,M,34.073,-118.3731,Black
2019-04-29,F,34.0559,-118.3142,Asian
2013-03-01,F,34.1219,-118.3869,Hispanic
2011-01-06,F,33.7847,-118.2675,Black
2018-02-01,M,34.2121,-118.3878,Hispanic
2010-06-02,F,34.0023,-118.4697,White
2013-07-13,F,34.2207,-118.4391,Hispanic
2018-10-28,M,34.0499,-118.4355,White
2013-04-21,M,34.137,-118.4187,Other/Unknown
2010-08-10,F,34.0487,-118.4618,Black
2017-04-19,M,34.0674,-118.1709,Other/Unknown
2018-05-18,M,34.2469,-118.4195,Other/Unknown
2011-04-24,F,33.9722,-118.2739,Hispanic
2011-01-15,M,34.2058,-118.45,Asian
2013-02-03,M,33.9798,-118.2783,Hispanic
2017-07-21,M,33.9933,-118.2827,Hispanic
2014-12-20,M,34.1058,-118.2354,Hispanic
2018-04-14,M,34.0467,-118.49,White
2011-02-24,M,34.098,-118.349,White
2018-02-13,F,33.9857,-118.4435,White
2013-04-01,M,34.0611,-118.2707,Hispanic
2019-05-01,M,34.1867,-118.4662,Black
2014-10-20,M,34.2428,-118.5754,Asian
2013-11-03,F,34.0255,-118.357,Hispanic
2011-10-25,M,34.064,-118.3316,Other/Unknown
2010-04-04,F,34.0599,-118.2622,Hispanic
2011-10-05,M,34.1867,-118.4487,Hispanic
2018-09-21,X,34.1358,-118.4076,Other/Unknown
2018-11-13,F,33.931,-118.2826,Black
2011-02-24,F,34.1867,-118.4662,White
2019-02-02,M,34.2619,-118.4296,Hispanic
2015-09-29,M,34.2047,-118.571,Other/Unknown
2015-09-04,M,34.0534,-118.3762,White
2015-08-23,F,34.0109,-118.2915,Black
2018-06-26,M,33.96,-118.3112,Black
2013-02-27,F,33.9627,-118.309,Black
2010-03-15,F,34.0328,-118.2975,Black
2011-08-06,M,34.0416,-118.2779,White
2012-05-28,F,33.9654,-118.3783,Black
2018-10-25,F,34.2108,-118.5798,Other/Unknown
2018-09-15,F,34.046,-118.4652,White
2019-07-01,M,34.0126,-118.3403,Asian
2016-04-07,F,33.9309,-118.3785,Hispanic
2010-04-23,F,34.0632,-118.3154,Asian
2010-12-11,F,33.9679,-118.2739,Hispanic
2018-06-26,F,33.9507,-118.2445,Hispanic
2011-05-14,M,34.1649,-118.3922,White
2019-10-08,M,34.1829,-118.6015,White
2017-06-12,M,33.9314,-118.416,Hispanic
2014-11-26,F,34.2157,-118.3703,Other/Unknown
2018-07-21,M,34.0981,-118.3528,Hispanic
2017-02-08,F,34.1512,-118.4661,Hispanic
2019-08-22,M,33.9373,-118.2587,Other/Unknown
2012-02-13,M,33.9923,-118.4741,White
2016-04-05,M,34.04,-118.2906,Hispanic
2011-05-17,M,34.1867,-118.4225,White
2015-10-09,M,34.0371,-118.4432,Other/Unknown
2013-12-17,M,34.0227,-118.3351,Hispanic
2019-05-19,M,33.9717,-118.2871,Other/Unknown
2015-04-02,F,34.2287,-118.5273,Other/Unknown
2017-03-07,M,34.2627,-118.4347,Hispanic
2017-10-25,F,34.0224,-118.3351,Asian
2018-03-11,M,34.048,-118.256,Hispanic
2010-01-25,M,33.7442,-118.2813,Hispanic
2010-10-03,M,33.9834,-118.2739,Other/Unknown
2015-10-17,M,34.0037,-118.2915,Hispanic
2019-09-26,M,33.9432,-118.2379,Black
2011-11-25,M,33.9474,-118.2536,Hispanic
2010-11-30,F,34.1027,-118.2363,White
2012-06-28,M,34.2541,-118.4241,Hispanic
2014-10-29,M,34.2712,-118.417,Hispanic
2015-04-28,F,34.0344,-118.2294,Hispanic
2015-02-22,M,34.2355,-118.4536,Hispanic
2016-07-01,M,34.1684,-118.6021,White
2011-09-27,X,34.1106,-118.4818,Other/Unknown
2010-09-03,M,33.9611,-118.2651,Hispanic
2012-12-14,F,34.0256,-118.3405,Hispanic
2017-10-30,F,34.2572,-118.5885,White
2018-01-21,M,34.1938,-118.5579,Hispanic
2018-11-08,M,34.0233,-118.2602,Hispanic
2012-05-09,F,34.0618,-118.2856,Hispanic
2016-08-27,F,33.9579,-118.402,Black
2015-08-22,F,34.1649,-118.3774,Black
2013-07-27,M,34.1812,-118.4312,Hispanic
2019-04-06,M,34.2046,-118.4138,Hispanic
2018-02-07,M,33.933,-118.2405,Hispanic
2017-09-30,F,33.9493,-118.2652,Black
2012-11-14,F,34.0629,-118.4483,Hispanic
2018-02-07,M,34.1016,-118.3252,White
2013-10-23,M,34.0499,-118.226,Hispanic
2011-04-14,F,33.817,-118.3089,Hispanic
2018-11-15,M,34.0471,-118.1926,Other/Unknown
2018-05-17,F,34.1119,-118.2529,Other/Unknown
2018-03-04,F,34.0111,-118.274,Black
2014-08-12,F,33.7767,-118.27,Black
2019-08-06,M,34.1758,-118.3812,Hispanic
2018-03-30,M,34.0416,-118.255,Hispanic
2018-08-09,F,34.2085,-118.4706,White
2012-04-24,M,34.0736,-118.3358,White
2011-04-16,M,34.0341,-118.2507,Hispanic
2011-10-03,M,34.2841,-118.5021,Other/Unknown
2016-02-25,M,34.1042,-118.3383,White
2016-03-14,F,34.1208,-118.1766,Other/Unknown
2012-04-28,M,34.097,-118.2918,Hispanic
2015-10-09,M,33.9455,-118.309,Black
2010-08-14,M,34.0451,-118.3515,Hispanic
2014-01-08,M,34.0856,-118.3091,Hispanic
2018-04-23,M,34.1173,-118.2345,Asian
2014-10-28,M,34.2047,-118.6044,Other/Unknown
2018-08-17,M,34.2792,-118.489,Hispanic
2012-05-31,M,34.2205,-118.5536,Hispanic
2013-01-18,M,33.9573,-118.3962,White
2011-10-30,F,34.2179,-118.4544,Asian
2019-09-29,F,34.023,-118.351,Other/Unknown
2015-03-14,F,33.8315,-118.2996,Other/Unknown
2017-12-08,M,34.2649,-118.5197,White
2011-10-22,M,34.2011,-118.5448,Hispanic
2011-09-09,F,34.0803,-118.3135,Hispanic
2011-12-01,F,34.0317,-118.284,Black
2019-02-24,M,34.1522,-118.3527,White
2016-12-02,M,34.2085,-118.4749,Hispanic
2015-01-25,M,34.1939,-118.5535,White
2017-06-03,M,34.011,-118.3351,Black
2018-12-05,F,34.2066,-118.3666,Hispanic
2011-07-04,M,34.1867,-118.3703,White
2015-11-12,F,34.1042,-118.3383,White
2012-01-23,M,34.0547,-118.323,Hispanic
2018-05-09,F,34.0305,-118.2745,Hispanic
2016-09-26,F,34.0546,-118.3806,Hispanic
2013-09-01,M,34.0843,-118.178,Other/Unknown
2017-02-07,M,34.2785,-118.4051,Other/Unknown
2014-04-29,M,34.0526,-118.2916,Hispanic
2013-04-26,F,34.0467,-118.2556,White
2017-11-19,F,34.0551,-118.2545,Hispanic
2017-10-30,M,34.098,-118.331,Asian
2019-09-27,F,34.2791,-118.4688,Asian
2016-09-17,M,34.0231,-118.4488,White
2014-08-09,M,34.0216,-118.4078,Hispanic
2015-07-15,F,33.988,-118.4703,Other/Unknown
2016-04-27,F,33.996,-118.2565,Other/Unknown
2019-09-18,M,33.9455,-118.4015,Other/Unknown
2012-11-25,M,33.9601,-118.287,Hispanic
2011-02-23,F,33.9948,-118.2565,Black
2012-02-01,F,34.201,-118.6147,White
2011-10-09,M,34.1577,-118.3703,Other/Unknown
2015-07-21,F,34.0434,-118.4683,Other/Unknown
2013-05-01,F,33.7324,-118.2924,Hispanic
2017-10-16,M,34.0337,-118.2487,Hispanic
2019-02-23,M,34.0884,-118.2258,Hispanic
2011-12-10,F,34.1938,-118.5884,Black
2010-09-30,F,34.0911,-118.2684,White
2015-12-07,F,34.1391,-118.2141,Other/Unknown
2015-07-30,X,34.0037,-118.3089,Other/Unknown
2017-08-14,F,34.2158,-118.4053,Hispanic
2012-04-07,F,34.0055,-118.29,Black
2013-09-17,M,34.25,-118.5973,Hispanic
2015-01-06,M,33.973,-118.3701,White
2012-02-05,F,34.1576,-118.4008,Other/Unknown
2015-12-18,M,34.0449,-118.2415,Hispanic
2017-06-01,F,34.0981,-118.355,Other/Unknown
2015-11-03,M,34.0459,-118.4507,Black
2018-10-30,M,33.9429,-118.2652,Hispanic
2015-01-21,M,34.1939,-118.4487,Other/Unknown
2018-10-31,F,34.0568,-118.3457,White
2010-07-22,F,34.2353,-118.4419,Asian
2016-07-27,M,34.0609,-118.4356,White
2013-06-22,M,34.0249,-118.4074,Other/Unknown
2018-05-11,F,34.1576,-118.4138,White
2010-04-25,F,33.99,-118.4758,White
2013-01-14,F,34.2574,-118.4761,Other/Unknown
2016-08-18,X,34.0499,-118.226,Other/Unknown
2016-05-16,M,34.0446,-118.2029,Hispanic
2012-03-24,M,34.1436,-118.3953,White
2014-07-21,M,34.057,-118.335,White
2010-08-18,M,34.2157,-118.5361,Hispanic
2010-11-07,F,34.2633,-118.3114,Other/Unknown
2019-10-24,F,34.2359,-118.52,White
2015-05-15,F,34.0716,-118.3614,Other/Unknown
2018-08-19,M,34.1649,-118.3943,Black
2019-12-12,M,34.0373,-118.2503,Hispanic
2015-07-20,F,34.3015,-118.4418,White
2013-10-27,F,34.0585,-118.2736,Hispanic
2018-06-15,M,34.1576,-118.4279,Hispanic
2017-01-30,F,34.0508,-118.4592,Asian
2014-01-20,M,34.0819,-118.3441,Hispanic
2010-11-07,M,34.0559,-118.2916,Asian
2015-04-03,M,34.0296,-118.4125,Black
2018-08-08,M,34.2212,-118.5055,Hispanic
2017-04-02,M,34.0689,-118.3429,Asian
2011-05-05,F,34.0653,-118.4702,White
2015-06-01,M,34.0908,-118.3266,Black
2011-01-27,F,34.0014,-118.3554,Black
2018-05-11,M,34.2483,-118.5199,White
2016-03-29,F,33.9523,-118.3906,Asian
2018-01-05,M,34.1202,-118.1869,Hispanic
2016-04-04,F,33.9713,-118.2695,Black
2011-02-07,F,34.0835,-118.3406,Black
2015-08-02,F,34.1938,-118.5884,Hispanic
2016-07-24,M,34.1016,-118.331,White
2019-12-06,F,33.9718,-118.2739,Hispanic
2012-01-23,M,34.0623,-118.344,Asian
2016-10-27,M,34.0957,-118.307,Hispanic
2018-06-08,F,34.0407,-118.2468,Black
2014-05-25,M,34.0524,-118.2593,Black
2014-05-01,F,34.1867,-118.4052,Hispanic
2017-01-18,F,34.0405,-118.4139,Other/Unknown
2019-06-11,M,34.2083,-118.6003,Hispanic
2014-01-13,M,33.9979,-118.2871,Black
2018-06-05,F,34.0148,-118.2462,Black
2012-05-26,M,34.0386,-118.4677,White
2018-08-15,M,34.2573,-118.5864,White
2010-11-29,F,33.9971,-118.3578,Hispanic
2011-10-06,M,34.0528,-118.4167,White
2016-06-18,F,34.0577,-118.3009,Hispanic
2015-07-22,M,34.0407,-118.268,Other/Unknown
2018-05-24,M,34.2664,-118.3843,Other/Unknown
2011-07-02,M,34.0744,-118.3711,White
2017-10-10,M,33.7469,-118.2879,Other/Unknown
2019-07-23,F,33.929,-118.2303,Hispanic
2015-04-20,F,34.1577,-118.3703,Other/Unknown
2017-10-28,M,34.2648,-118.5045,Hispanic
2012-06-08,M,33.8584,-118.3035,Hispanic
2016-12-16,M,34.1727,-118.5709,White
2015-10-25,M,34.2157,-118.5448,Other/Unknown
2012-04-23,M,34.279,-118.4622,Other/Unknown
2018-07-02,M,34.0689,-118.3429,Hispanic
2016-09-27,M,33.9638,-118.2629,Hispanic
2018-10-13,M,33.9432,-118.2435,Hispanic
2019-09-05,F,34.1939,-118.4662,Hispanic
2013-03-08,F,34.0477,-118.4581,Asian
2019-10-23,F,34.0277,-118.2749,Black
2016-10-17,F,33.9891,-118.3226,Black
2010-10-05,F,34.0281,-118.3901,White
2017-08-04,F,34.0761,-118.3614,Asian
2015-10-27,M,34.067,-118.3647,Hispanic
2017-07-07,F,34.2215,-118.4535,Hispanic
2013-06-19,M,34.0526,-118.2916,Hispanic
2018-11-20,M,34.0037,-118.2915,White
2017-07-02,F,33.9527,-118.3859,Other/Unknown
2017-10-27,F,34.0909,-118.297,White
2012-07-14,M,34.2358,-118.5025,Hispanic
2018-03-30,M,34.0423,-118.2452,Hispanic
2015-12-03,M,34.0422,-118.3298,White
2016-05-04,M,33.9393,-118.2541,Other/Unknown
2013-05-27,M,34.0613,-118.2352,Other/Unknown
2013-08-18,M,34.0763,-118.3079,White
2017-09-02,F,33.9786,-118.2717,Hispanic
2019-09-18,M,34.194,-118.4094,Hispanic
2013-09-03,X,34.001,-118.4558,Other/Unknown
2019-07-16,F,33.958,-118.317,Black
2012-02-24,M,33.9419,-118.2805,Black
2016-11-17,M,34.2809,-118.4018,Hispanic
2018-06-09,M,33.9857,-118.2628,Hispanic
2019-07-05,M,34.035,-118.2553,Hispanic
2019-02-15,F,33.9737,-118.3134,Black
2013-03-23,F,34.0509,-118.2916,Hispanic
2019-07-14,F,33.9485,-118.2461,Black
2013-12-21,F,34.2428,-118.5536,Asian
2010-11-30,M,33.9456,-118.2781,Black
2017-08-10,M,34.2573,-118.5929,Black
2011-07-21,M,34.0581,-118.2371,Hispanic
2019-04-15,M,34.0039,-118.2652,Black
2016-11-06,M,34.0125,-118.4181,Hispanic
2016-04-09,F,34.1432,-118.3414,Asian
2015-05-19,M,33.9231,-118.287,Black
2013-07-01,M,33.931,-118.2826,Hispanic
2010-10-16,M,33.9345,-118.3785,White
2017-02-16,X,34.2282,-118.5885,Other/Unknown
2019-03-22,F,34.2157,-118.5361,Hispanic
2019-09-19,M,33.9527,-118.3134,Black
2018-10-21,M,34.1867,-118.4765,Hispanic
2013-12-23,F,33.96,-118.2959,Hispanic
2010-01-26,F,34.0255,-118.356,Black
2012-07-27,M,34.0628,-118.2395,Other/Unknown
2013-11-09,F,34.0956,-118.2918,Black
2014-08-25,M,34.0515,-118.441,Other/Unknown
2013-04-08,M,34.0716,-118.2224,Hispanic
2016-12-07,M,34.0509,-118.2515,White
2019-02-02,M,34.2282,-118.5623,Hispanic
2016-04-12,F,34.0126,-118.3403,Hispanic
2012-07-23,M,34.0146,-118.3351,Black
2012-02-25,M,33.9876,-118.4489,White
2018-04-19,M,34.0545,-118.2916,Hispanic
2019-07-10,M,34.2282,-118.5579,Hispanic
2014-10-21,F,33.8011,-118.2594,Hispanic
2010-04-11,F,34.1553,-118.4312,Hispanic
2014-04-04,M,34.0306,-118.2635,Hispanic
2015-10-23,F,33.9747,-118.2783,Hispanic
2016-02-28,M,34.0795,-118.269,Other/Unknown
2017-07-23,F,33.7343,-118.2924,Black
2014-11-03,F,34.0761,-118.3614,Other/Unknown
2011-07-31,X,34.2337,-118.3878,Other/Unknown
2019-04-08,M,33.9925,-118.2608,Hispanic
2012-02-08,F,34.0835,-118.3474,Asian
2014-05-28,F,34.0424,-118.3467,Other/Unknown
2013-05-20,M,34.1539,-118.4965,Other/Unknown
2018-10-26,F,34.2644,-118.4264,Other/Unknown
2011-05-25,M,34.1448,-118.3384,Other/Unknown
2013-09-11,M,33.9932,-118.2915,Black
2019-09-06,M,34.1794,-118.3933,Hispanic
2018-12-15,M,34.1123,-118.2853,Hispanic
2012-11-02,M,34.1035,-118.2733,White
2017-11-04,M,34.1912,-118.5941,White
2012-04-06,M,34.0763,-118.2942,Hispanic
2015-03-09,M,34.0219,-118.3045,Black
2019-01-15,F,34.1576,-118.4225,Hispanic
2014-06-04,F,34.0723,-118.265,Other/Unknown
2015-12-16,F,33.9891,-118.3149,Black
2017-09-17,M,34.1722,-118.3844,White
2013-10-09,F,34.0638,-118.3683,White
2014-05-16,M,34.1939,-118.5273,Hispanic
2014-09-03,F,33.9764,-118.3817,Other/Unknown
2015-02-04,F,34.0956,-118.2918,White
2014-10-10,M,33.9407,-118.239,Hispanic
2011-07-18,M,34.0381,-118.2511,Hispanic
2019-01-05,M,33.931,-118.2893,Hispanic
2015-06-05,M,33.9265,-118.2652,Black
2014-08-01,F,34.1924,-118.4444,Hispanic
2014-09-19,M,34.0703,-118.268,White
